id,price
1870,150.00 
1871,220.00 
1872,150.00 
1873,150.00 
1874,290.00 
1875,43.00 
1876,61.00 
1877,150.00 
1878,115.00 
1879,140.00 
1880,280.00 
1881,120.00 
1882,182.00 
1883,1125.00 
1884,157.00 
1885,679.00 
1886,345.00 
1887,72.00 
1888,93.00 
1889,75.00 
1890,400.00 
1891,82.00 
1892,175.00 
1893,125.00 
1894,112.00 
1895,48.00 
1896,201.00 
1897,150.00 
1898,385.00 
1899,9994.00 
1900,448.00 
1901,179.00 
1902,330.00 
1903,600.00 
1904,337.00 
1905,175.00 
1906,750.00 
1907,47.00 
1908,199.00 
1909,88.00 
1910,110.00 
1911,39.00 
1912,220.00 
1913,387.00 
1914,185.00 
1915,65.00 
1916,55.00 
1917,92.00 
1918,164.00 
1919,426.00 
1920,56.00 
1921,275.00 
1922,200.00 
1923,75.00 
1924,315.00 
1925,2750.00 
1926,50.00 
1927,120.00 
1928,250.00 
1929,120.00 
1930,85.00 
1931,100.00 
1932,55.00 
1933,93.00 
1934,198.00 
1935,135.00 
1936,300.00 
1937,135.00 
1938,202.00 
1939,200.00 
1940,96.00 
1941,324.00 
1942,38.00 
1943,46.00 
1944,99.00 
1945,125.00 
1946,101.00 
1947,86.00 
1948,65.00 
1949,50.00 
1950,90.00 
1951,195.00 
1952,444.00 
1953,75.00 
1954,175.00 
1955,36.00 
1956,75.00 
1957,182.00 
1958,70.00 
1959,200.00 
1960,123.00 
1961,150.00 
1962,45.00 
1963,49.00 
1964,190.00 
1965,239.00 
1966,150.00 
1967,89.00 
1968,125.00 
1969,82.00 
1970,60.00 
1971,51.00 
1972,60.00 
1973,289.00 
1974,50.00 
1975,78.00 
1976,243.00 
1977,459.00 
1978,100.00 
1979,113.00 
1980,147.00 
1981,84.00 
1982,45.00 
1983,93.00 
1984,125.00 
1985,325.00 
1986,225.00 
1987,200.00 
1988,150.00 
1989,103.00 
1990,434.00 
1991,160.00 
1992,115.00 
1993,207.00 
1994,42.00 
1995,53.00 
1996,190.00 
1997,200.00 
1998,399.00 
1999,407.00 
2000,163.00 
2001,120.00 
2002,62.00 
2003,189.00 
2004,196.00 
2005,291.00 
2006,257.00 
2007,45.00 
2008,123.00 
2009,197.00 
2010,90.00 
2011,69.00 
2012,60.00 
2013,110.00 
2014,77.00 
2015,500.00 
2016,300.00 
2017,150.00 
2018,65.00 
2019,469.00 
2020,65.00 
2021,250.00 
2022,43.00 
2023,80.00 
2024,120.00 
2025,173.00 
2026,85.00 
2027,120.00 
2028,82.00 
2029,70.00 
2030,70.00 
2031,200.00 
2032,50.00 
2033,148.00 
2034,150.00 
2035,57.00 
2036,55.00 
2037,688.00 
2038,100.00 
2039,79.00 
2040,114.00 
2041,328.00 
2042,214.00 
2043,172.00 
2044,85.00 
2045,395.00 
2046,80.00 
2047,247.00 
2048,150.00 
2049,718.00 
2050,270.00 
2051,175.00 
2052,284.00 
2053,237.00 
2054,78.00 
2055,1473.00 
2056,212.00 
2057,52.00 
2058,350.00 
2059,130.00 
2060,74.00 
2061,99.00 
2062,425.00 
2063,133.00 
2064,99.00 
2065,250.00 
2066,289.00 
2067,85.00 
2068,85.00 
2069,150.00 
2070,325.00 
2071,90.00 
2072,140.00 
2073,309.00 
2074,140.00 
2075,899.00 
2076,150.00 
2077,53.00 
2078,79.00 
2079,213.00 
2080,111.00 
2081,100.00 
2082,190.00 
2083,480.00 
2084,271.00 
2085,40.00 
2086,200.00 
2087,40.00 
2088,449.00 
2089,41.00 
2090,36.00 
2091,229.00 
2092,407.00 
2093,80.00 
2094,165.00 
2095,197.00 
2096,50.00 
2097,37.00 
2098,53.00 
2099,95.00 
2100,90.00 
2101,260.00 
2102,38.00 
2103,100.00 
2104,354.00 
2105,195.00 
2106,90.00 
2107,200.00 
2108,115.00 
2109,50.00 
2110,77.00 
2111,65.00 
2112,350.00 
2113,42.00 
2114,65.00 
2115,120.00 
2116,70.00 
2117,140.00 
2118,150.00 
2119,50.00 
2120,150.00 
2121,69.00 
2122,55.00 
2123,135.00 
2124,150.00 
2125,899.00 
2126,30.00 
2127,45.00 
2128,575.00 
2129,140.00 
2130,150.00 
2131,217.00 
2132,305.00 
2133,256.00 
2134,300.00 
2135,120.00 
2136,271.00 
2137,93.00 
2138,175.00 
2139,80.00 
2140,101.00 
2141,170.00 
2142,107.00 
2143,132.00 
2144,215.00 
2145,130.00 
2146,165.00 
2147,118.00 
2148,113.00 
2149,1403.00 
2150,400.00 
2151,144.00 
2152,199.00 
2153,185.00 
2154,422.00 
2155,80.00 
2156,493.00 
2157,93.00 
2158,50.00 
2159,149.00 
2160,153.00 
2161,64.00 
2162,131.00 
2163,45.00 
2164,430.00 
2165,45.00 
2166,50.00 
2167,170.00 
2168,81.00 
2169,160.00 
2170,69.00 
2171,40.00 
2172,40.00 
2173,90.00 
2174,405.00 
2175,60.00 
2176,185.00 
2177,69.00 
2178,375.00 
2179,155.00 
2180,33.00 
2181,357.00 
2182,450.00 
2183,213.00 
2184,55.00 
2185,450.00 
2186,83.00 
2187,200.00 
2188,192.00 
2189,150.00 
2190,60.00 
2191,281.00 
2192,73.00 
2193,75.00 
2194,218.00 
2195,926.00 
2196,600.00 
2197,284.00 
2198,228.00 
2199,130.00 
2200,199.00 
2201,80.00 
2202,62.00 
2203,70.00 
2204,37.00 
2205,82.00 
2206,102.00 
2207,75.00 
2208,55.00 
2209,65.00 
2210,150.00 
2211,249.00 
2212,89.00 
2213,195.00 
2214,130.00 
2215,121.00 
2216,1.00 
2217,382.00 
2218,99.00 
2219,221.00 
2220,200.00 
2221,150.00 
2222,620.00 
2223,160.00 
2224,253.00 
2225,176.00 
2226,55.00 
2227,115.00 
2228,60.00 
2229,109.00 
2230,125.00 
2231,89.00 
2232,154.00 
2233,45.00 
2234,115.00 
2235,485.00 
2236,120.00 
2237,121.00 
2238,299.00 
2239,90.00 
2240,37.00 
2241,190.00 
2242,590.00 
2243,97.00 
2244,240.00 
2245,148.00 
2246,64.00 
2247,98.00 
2248,200.00 
2249,115.00 
2250,120.00 
2251,160.00 
2252,76.00 
2253,76.00 
2254,140.00 
2255,85.00 
2256,196.00 
2257,78.00 
2258,40.00 
2259,119.00 
2260,75.00 
2261,136.00 
2262,628.00 
2263,70.00 
2264,115.00 
2265,545.00 
2266,105.00 
2267,50.00 
2268,160.00 
2269,400.00 
2270,181.00 
2271,274.00 
2272,80.00 
2273,95.00 
2274,500.00 
2275,124.00 
2276,367.00 
2277,48.00 
2278,40.00 
2279,78.00 
2280,54.00 
2281,80.00 
2282,121.00 
2283,250.00 
2284,74.00 
2285,100.00 
2286,116.00 
2287,40.00 
2288,225.00 
2289,300.00 
2290,35.00 
2291,130.00 
2292,74.00 
2293,230.00 
2294,65.00 
2295,222.00 
2296,197.00 
2297,100.00 
2298,296.00 
2299,75.00 
2300,253.00 
2301,133.00 
2302,1000.00 
2303,202.00 
2304,191.00 
2305,454.00 
2306,120.00 
2307,95.00 
2308,121.00 
2309,155.00 
2310,50.00 
2311,321.00 
2312,1134.00 
2313,185.00 
2314,210.00 
2315,54.00 
2316,200.00 
2317,560.00 
2318,75.00 
2319,175.00 
2320,120.00 
2321,130.00 
2322,499.00 
2323,110.00 
2324,195.00 
2325,48.00 
2326,150.00 
2327,75.00 
2328,185.00 
2329,117.00 
2330,226.00 
2331,343.00 
2332,190.00 
2333,81.00 
2334,299.00 
2335,150.00 
2336,175.00 
2337,43.00 
2338,250.00 
2339,360.00 
2340,299.00 
2341,75.00 
2342,110.00 
2343,132.00 
2344,129.00 
2345,46.00 
2346,75.00 
2347,80.00 
2348,60.00 
2349,135.00 
2350,135.00 
2351,234.00 
2352,194.00 
2353,179.00 
2354,62.00 
2355,85.00 
2356,200.00 
2357,380.00 
2358,175.00 
2359,163.00 
2360,125.00 
2361,200.00 
2362,92.00 
2363,315.00 
2364,47.00 
2365,80.00 
2366,1220.00 
2367,135.00 
2368,291.00 
2369,180.00 
2370,80.00 
2371,147.00 
2372,28.00 
2373,49.00 
2374,320.00 
2375,36.00 
2376,99.00 
2377,180.00 
2378,100.00 
2379,115.00 
2380,200.00 
2381,120.00 
2382,250.00 
2383,299.00 
2384,240.00 
2385,65.00 
2386,95.00 
2387,155.00 
2388,179.00 
2389,245.00 
2390,699.00 
2391,104.00 
2392,30.00 
2393,542.00 
2394,80.00 
2395,469.00 
2396,1167.00 
2397,280.00 
2398,120.00 
2399,36.00 
2400,68.00 
2401,135.00 
2402,130.00 
2403,185.00 
2404,70.00 
2405,89.00 
2406,357.00 
2407,300.00 
2408,220.00 
2409,115.00 
2410,65.00 
2411,183.00 
2412,155.00 
2413,71.00 
2414,105.00 
2415,350.00 
2416,90.00 
2417,355.00 
2418,135.00 
2419,160.00 
2420,79.00 
2421,100.00 
2422,451.00 
2423,47.00 
2424,99.00 
2425,1699.00 
2426,120.00 
2427,38.00 
2428,125.00 
2429,110.00 
2430,54.00 
2431,335.00 
2432,60.00 
2433,120.00 
2434,250.00 
2435,200.00 
2436,89.00 
2437,65.00 
2438,130.00 
2439,57.00 
2440,89.00 
2441,259.00 
2442,259.00 
2443,160.00 
2444,78.00 
2445,50.00 
2446,655.00 
2447,81.00 
2448,45.00 
2449,215.00 
2450,360.00 
2451,289.00 
2452,73.00 
2453,123.00 
2454,185.00 
2455,364.00 
2456,111.00 
2457,29.00 
2458,145.00 
2459,60.00 
2460,93.00 
2461,249.00 
2462,150.00 
2463,110.00 
2464,212.00 
2465,85.00 
2466,179.00 
2467,87.00 
2468,199.00 
2469,39.00 
2470,145.00 
2471,99.00 
2472,225.00 
2473,55.00 
2474,135.00 
2475,79.00 
2476,425.00 
2477,652.00 
2478,40.00 
2479,342.00 
2480,150.00 
2481,171.00 
2482,456.00 
2483,85.00 
2484,200.00 
2485,130.00 
2486,99.00 
2487,60.00 
2488,109.00 
2489,78.00 
2490,299.00 
2491,225.00 
2492,64.00 
2493,80.00 
2494,45.00 
2495,49.00 
2496,188.00 
2497,75.00 
2498,111.00 
2499,70.00 
2500,249.00 
2501,38.00 
2502,376.00 
2503,89.00 
2504,367.00 
2505,80.00 
2506,50.00 
2507,94.00 
2508,94.00 
2509,529.00 
2510,110.00 
2511,111.00 
2512,1125.00 
2513,378.00 
2514,100.00 
2515,314.00 
2516,550.00 
2517,60.00 
2518,213.00 
2519,220.00 
2520,200.00 
2521,83.00 
2522,85.00 
2523,650.00 
2524,97.00 
2525,1029.00 
2526,157.00 
2527,85.00 
2528,165.00 
2529,210.00 
2530,199.00 
2531,185.00 
2532,215.00 
2533,300.00 
2534,46.00 
2535,98.00 
2536,359.00 
2537,150.00 
2538,115.00 
2539,72.00 
2540,150.00 
2541,100.00 
2542,75.00 
2543,125.00 
2544,175.00 
2545,80.00 
2546,112.00 
2547,150.00 
2548,169.00 
2549,175.00 
2550,60.00 
2551,200.00 
2552,52.00 
2553,75.00 
2554,39.00 
2555,179.00 
2556,99.00 
2557,80.00 
2558,222.00 
2559,183.00 
2560,107.00 
2561,325.00 
2562,80.00 
2563,145.00 
2564,120.00 
2565,85.00 
2566,180.00 
2567,78.00 
2568,297.00 
2569,100.00 
2570,499.00 
2571,140.00 
2572,55.00 
2573,200.00 
2574,95.00 
2575,46.00 
2576,150.00 
2577,176.00 
2578,49.00 
2579,56.00 
2580,2299.00 
2581,95.00 
2582,79.00 
2583,300.00 
2584,78.00 
2585,990.00 
2586,279.00 
2587,80.00 
2588,187.00 
2589,328.00 
2590,129.00 
2591,226.00 
2592,116.00 
2593,400.00 
2594,75.00 
2595,96.00 
2596,236.00 
2597,154.00 
2598,175.00 
2599,160.00 
2600,80.00 
2601,65.00 
2602,800.00 
2603,250.00 
2604,140.00 
2605,25.00 
2606,150.00 
2607,35.00 
2608,130.00 
2609,24.00 
2610,125.00 
2611,115.00 
2612,85.00 
2613,84.00 
2614,195.00 
2615,128.00 
2616,277.00 
2617,313.00 
2618,75.00 
2619,325.00 
2620,75.00 
2621,96.00 
2622,70.00 
2623,120.00 
2624,73.00 
2625,606.00 
2626,315.00 
2627,756.00 
2628,50.00 
2629,66.00 
2630,115.00 
2631,548.00 
2632,175.00 
2633,50.00 
2634,40.00 
2635,300.00 
2636,125.00 
2637,70.00 
2638,982.00 
2639,97.00 
2640,110.00 
2641,137.00 
2642,264.00 
2643,56.00 
2644,384.00 
2645,236.00 
2646,70.00 
2647,175.00 
2648,70.00 
2649,70.00 
2650,45.00 
2651,199.00 
2652,95.00 
2653,65.00 
2654,140.00 
2655,326.00 
2656,440.00 
2657,100.00 
2658,110.00 
2659,150.00 
2660,149.00 
2661,300.00 
2662,60.00 
2663,95.00 
2664,136.00 
2665,66.00 
2666,80.00 
2667,158.00 
2668,100.00 
2669,118.00 
2670,183.00 
2671,200.00 
2672,60.00 
2673,65.00 
2674,107.00 
2675,550.00 
2676,311.00 
2677,99.00 
2678,110.00 
2679,575.00 
2680,135.00 
2681,412.00 
2682,204.00 
2683,391.00 
2684,75.00 
2685,130.00 
2686,210.00 
2687,117.00 
2688,56.00 
2689,69.00 
2690,99.00 
2691,188.00 
2692,332.00 
2693,99.00 
2694,175.00 
2695,125.00 
2696,25.00 
2697,335.00 
2698,382.00 
2699,39.00 
2700,1036.00 
2701,314.00 
2702,91.00 
2703,100.00 
2704,265.00 
2705,335.00 
2706,55.00 
2707,383.00 
2708,89.00 
2709,99.00 
2710,304.00 
2711,376.00 
2712,136.00 
2713,193.00 
2714,80.00 
2715,237.00 
2716,73.00 
2717,115.00 
2718,50.00 
2719,199.00 
2720,291.00 
2721,140.00 
2722,125.00 
2723,128.00 
2724,60.00 
2725,74.00 
2726,76.00 
2727,50.00 
2728,180.00 
2729,200.00 
2730,104.00 
2731,225.00 
2732,168.00 
2733,271.00 
2734,100.00 
2735,69.00 
2736,100.00 
2737,250.00 
2738,100.00 
2739,82.00 
2740,42.00 
2741,86.00 
2742,169.00 
2743,40.00 
2744,120.00 
2745,1.00 
2746,260.00 
2747,55.00 
2748,246.00 
2749,60.00 
2750,250.00 
2751,425.00 
2752,185.00 
2753,225.00 
2754,95.00 
2755,115.00 
2756,230.00 
2757,127.00 
2758,243.00 
2759,50.00 
2760,370.00 
2761,40.00 
2762,66.00 
2763,160.00 
2764,162.00 
2765,107.00 
2766,70.00 
2767,35.00 
2768,80.00 
2769,400.00 
2770,275.00 
2771,314.00 
2772,33.00 
2773,39.00 
2774,76.00 
2775,126.00 
2776,51.00 
2777,110.00 
2778,275.00 
2779,50.00 
2780,250.00 
2781,85.00 
2782,115.00 
2783,850.00 
2784,80.00 
2785,54.00 
2786,159.00 
2787,449.00 
2788,90.00 
2789,800.00 
2790,45.00 
2791,112.00 
2792,50.00 
2793,60.00 
2794,36.00 
2795,821.00 
2796,60.00 
2797,285.00 
2798,70.00 
2799,266.00 
2800,62.00 
2801,75.00 
2802,91.00 
2803,45.00 
2804,83.00 
2805,299.00 
2806,175.00 
2807,118.00 
2808,39.00 
2809,390.00 
2810,221.00 
2811,2000.00 
2812,79.00 
2813,100.00 
2814,200.00 
2815,50.00 
2816,154.00 
2817,100.00 
2818,176.00 
2819,156.00 
2820,83.00 
2821,78.00 
2822,75.00 
2823,148.00 
2824,200.00 
2825,59.00 
2826,220.00 
2827,225.00 
2828,375.00 
2829,169.00 
2830,85.00 
2831,309.00 
2832,429.00 
2833,161.00 
2834,125.00 
2835,59.00 
2836,126.00 
2837,315.00 
2838,79.00 
2839,810.00 
2840,195.00 
2841,114.00 
2842,60.00 
2843,44.00 
2844,50.00 
2845,259.00 
2846,95.00 
2847,110.00 
2848,175.00 
2849,100.00 
2850,50.00 
2851,68.00 
2852,80.00 
2853,117.00 
2854,42.00 
2855,142.00 
2856,69.00 
2857,75.00 
2858,50.00 
2859,70.00 
2860,200.00 
2861,400.00 
2862,155.00 
2863,131.00 
2864,120.00 
2865,215.00 
2866,116.00 
2867,328.00 
2868,180.00 
2869,195.00 
2870,99.00 
2871,65.00 
2872,49.00 
2873,55.00 
2874,106.00 
2875,215.00 
2876,100.00 
2877,109.00 
2878,450.00 
2879,47.00 
2880,44.00 
2881,160.00 
2882,309.00 
2883,349.00 
2884,195.00 
2885,131.00 
2886,37.00 
2887,80.00 
2888,104.00 
2889,326.00 
2890,301.00 
2891,118.00 
2892,93.00 
2893,180.00 
2894,277.00 
2895,150.00 
2896,217.00 
2897,73.00 
2898,70.00 
2899,150.00 
2900,75.00 
2901,130.00 
2902,81.00 
2903,171.00 
2904,200.00 
2905,357.00 
2906,250.00 
2907,123.00 
2908,186.00 
2909,45.00 
2910,75.00 
2911,1357.00 
2912,185.00 
2913,55.00 
2914,90.00 
2915,72.00 
2916,88.00 
2917,80.00 
2918,180.00 
2919,60.00 
2920,129.00 
2921,899.00 
2922,75.00 
2923,70.00 
2924,495.00 
2925,74.00 
2926,106.00 
2927,339.00 
2928,150.00 
2929,114.00 
2930,68.00 
2931,75.00 
2932,381.00 
2933,140.00 
2934,172.00 
2935,50.00 
2936,159.00 
2937,87.00 
2938,125.00 
2939,219.00 
2940,48.00 
2941,300.00 
2942,65.00 
2943,242.00 
2944,142.00 
2945,339.00 
2946,125.00 
2947,150.00 
2948,197.00 
2949,90.00 
2950,260.00 
2951,213.00 
2952,169.00 
2953,275.00 
2954,48.00 
2955,75.00 
2956,369.00 
2957,150.00 
2958,424.00 
2959,135.00 
2960,351.00 
2961,155.00 
2962,95.00 
2963,185.00 
2964,500.00 
2965,120.00 
2966,79.00 
2967,99.00 
2968,145.00 
2969,215.00 
2970,55.00 
2971,150.00 
2972,618.00 
2973,150.00 
2974,100.00 
2975,40.00 
2976,590.00 
2977,160.00 
2978,109.00 
2979,100.00 
2980,36.00 
2981,73.00 
2982,263.00 
2983,140.00 
2984,150.00 
2985,56.00 
2986,115.00 
2987,59.00 
2988,135.00 
2989,70.00 
2990,115.00 
2991,40.00 
2992,229.00 
2993,155.00 
2994,100.00 
2995,135.00 
2996,49.00 
2997,234.00 
2998,146.00 
2999,40.00 
3000,125.00 
3001,59.00 
3002,459.00 
3003,175.00 
3004,300.00 
3005,125.00 
3006,393.00 
3007,120.00 
3008,110.00 
3009,100.00 
3010,117.00 
3011,59.00 
3012,62.00 
3013,122.00 
3014,88.00 
3015,134.00 
3016,82.00 
3017,40.00 
3018,49.00 
3019,891.00 
3020,67.00 
3021,130.00 
3022,87.00 
3023,90.00 
3024,51.00 
3025,357.00 
3026,140.00 
3027,63.00 
3028,406.00 
3029,37.00 
3030,90.00 
3031,91.00 
3032,89.00 
3033,198.00 
3034,145.00 
3035,45.00 
3036,67.00 
3037,160.00 
3038,170.00 
3039,719.00 
3040,350.00 
3041,150.00 
3042,229.00 
3043,1200.00 
3044,200.00 
3045,550.00 
3046,133.00 
3047,70.00 
3048,264.00 
3049,115.00 
3050,60.00 
3051,436.00 
3052,566.00 
3053,148.00 
3054,193.00 
3055,200.00 
3056,95.00 
3057,39.00 
3058,75.00 
3059,150.00 
3060,99.00 
3061,100.00 
3062,41.00 
3063,175.00 
3064,80.00 
3065,160.00 
3066,175.00 
3067,80.00 
3068,150.00 
3069,50.00 
3070,70.00 
3071,198.00 
3072,333.00 
3073,130.00 
3074,125.00 
3075,213.00 
3076,85.00 
3077,299.00 
3078,180.00 
3079,979.00 
3080,63.00 
3081,130.00 
3082,225.00 
3083,306.00 
3084,90.00 
3085,800.00 
3086,9.00 
3087,160.00 
3088,37.00 
3089,100.00 
3090,88.00 
3091,90.00 
3092,60.00 
3093,400.00 
3094,189.00 
3095,257.00 
3096,200.00 
3097,71.00 
3098,380.00 
3099,80.00 
3100,185.00 
3101,193.00 
3102,150.00 
3103,100.00 
3104,71.00 
3105,48.00 
3106,75.00 
3107,93.00 
3108,119.00 
3109,87.00 
3110,80.00 
3111,235.00 
3112,152.00 
3113,609.00 
3114,120.00 
3115,55.00 
3116,94.00 
3117,200.00 
3118,150.00 
3119,670.00 
3120,50.00 
3121,442.00 
3122,135.00 
3123,91.00 
3124,150.00 
3125,57.00 
3126,130.00 
3127,375.00 
3128,40.00 
3129,125.00 
3130,180.00 
3131,121.00 
3132,750.00 
3133,145.00 
3134,148.00 
3135,70.00 
3136,56.00 
3137,85.00 
3138,55.00 
3139,9999.00 
3140,280.00 
3141,125.00 
3142,80.00 
3143,180.00 
3144,250.00 
3145,158.00 
3146,200.00 
3147,155.00 
3148,1999.00 
3149,199.00 
3150,289.00 
3151,261.00 
3152,2500.00 
3153,187.00 
3154,250.00 
3155,40.00 
3156,315.00 
3157,150.00 
3158,300.00 
3159,85.00 
3160,348.00 
3161,120.00 
3162,450.00 
3163,128.00 
3164,38.00 
3165,250.00 
3166,50.00 
3167,386.00 
3168,67.00 
3169,75.00 
3170,179.00 
3171,27.00 
3172,48.00 
3173,159.00 
3174,40.79 
3175,45.00 
3176,120.00 
3177,100.00 
3178,149.00 
3179,50.00 
3180,148.00 
3181,417.00 
3182,70.00 
3183,99.00 
3184,233.00 
3185,248.00 
3186,95.00 
3187,25.00 
3188,95.00 
3189,675.00 
3190,95.00 
3191,32.00 
3192,150.00 
3193,181.00 
3194,158.00 
3195,221.00 
3196,85.00 
3197,215.00 
3198,159.00 
3199,148.00 
3200,125.00 
3201,200.00 
3202,500.00 
3203,80.00 
3204,94.00 
3205,40.00 
3206,100.00 
3207,136.00 
3208,98.00 
3209,210.00 
3210,95.00 
3211,200.00 
3212,279.00 
3213,37.00 
3214,204.00 
3215,36.00 
3216,175.00 
3217,289.00 
3218,390.00 
3219,115.00 
3220,225.00 
3221,40.00 
3222,135.00 
3223,280.00 
3224,80.00 
3225,200.00 
3226,99.00 
3227,575.00 
3228,128.00 
3229,143.00 
3230,45.00 
3231,72.00 
3232,279.00 
3233,39.00 
3234,65.00 
3235,67.00 
3236,623.00 
3237,41.00 
3238,139.00 
3239,266.00 
3240,299.00 
3241,150.00 
3242,315.00 
3243,423.00 
3244,86.00 
3245,49.00 
3246,50.00 
3247,207.00 
3248,2.00 
3249,125.00 
3250,175.00 
3251,132.00 
3252,822.00 
3253,59.00 
3254,55.00 
3255,50.00 
3256,110.00 
3257,160.00 
3258,429.00 
3259,181.00 
3260,200.00 
3261,69.00 
3262,106.00 
3263,850.00 
3264,50.00 
3265,129.00 
3266,125.00 
3267,450.00 
3268,88.00 
3269,150.00 
3270,332.00 
3271,90.00 
3272,75.00 
3273,35.00 
3274,378.00 
3275,46.00 
3276,60.00 
3277,266.00 
3278,30.00 
3279,100.00 
3280,59.00 
3281,300.00 
3282,45.00 
3283,270.00 
3284,749.00 
3285,88.00 
3286,299.00 
3287,74.00 
3288,150.00 
3289,115.00 
3290,110.00 
3291,39.00 
3292,175.00 
3293,182.00 
3294,31.00 
3295,48.00 
3296,140.00 
3297,120.00 
3298,336.00 
3299,50.00 
3300,124.00 
3301,250.00 
3302,300.00 
3303,236.00 
3304,225.00 
3305,105.00 
3306,91.00 
3307,159.00 
3308,306.00 
3309,399.00 
3310,0.00 
3311,122.00 
3312,190.00 
3313,150.00 
3314,100.00 
3315,150.00 
3316,800.00 
3317,72.00 
3318,664.00 
3319,70.00 
3320,105.00 
3321,200.00 
3322,200.00 
3323,110.00 
3324,111.00 
3325,220.00 
3326,450.00 
3327,188.00 
3328,545.00 
3329,80.00 
3330,79.00 
3331,99.00 
3332,1500.00 
3333,296.00 
3334,70.00 
3335,135.00 
3336,395.00 
3337,1199.00 
3338,634.00 
3339,200.00 
3340,145.00 
3341,30.00 
3342,361.00 
3343,126.00 
3344,1064.00 
3345,53.00 
3346,58.00 
3347,400.00 
3348,145.00 
3349,471.00 
3350,106.00 
3351,364.00 
3352,220.00 
3353,120.00 
3354,168.00 
3355,175.00 
3356,137.00 
3357,180.00 
3358,60.00 
3359,444.00 
3360,240.00 
3361,180.00 
3362,150.00 
3363,300.00 
3364,78.00 
3365,47.00 
3366,59.00 
3367,85.00 
3368,90.00 
3369,10.00 
3370,105.00 
3371,96.00 
3372,1500.00 
3373,65.00 
3374,185.00 
3375,65.00 
3376,217.00 
3377,190.00 
3378,245.00 
3379,407.00 
3380,170.00 
3381,55.00 
3382,60.00 
3383,60.00 
3384,185.00 
3385,80.00 
3386,200.00 
3387,469.00 
3388,225.00 
3389,50.00 
3390,40.00 
3391,104.00 
3392,549.00 
3393,190.00 
3394,199.00 
3395,55.00 
3396,120.00 
3397,78.00 
3398,79.00 
3399,1078.00 
3400,75.00 
3401,160.00 
3402,177.00 
3403,200.00 
3404,165.00 
3405,31.00 
3406,168.00 
3407,105.00 
3408,257.00 
3409,35.00 
3410,115.00 
3411,299.00 
3412,2500.00 
3413,101.00 
3414,75.00 
3415,79.00 
3416,83.00 
3417,45.00 
3418,250.00 
3419,45.00 
3420,210.00 
3421,170.00 
3422,75.00 
3423,30.00 
3424,251.00 
3425,58.00 
3426,155.00 
3427,59.00 
3428,130.00 
3429,105.00 
3430,299.00 
3431,55.00 
3432,249.00 
3433,375.00 
3434,246.00 
3435,75.00 
3436,60.00 
3437,60.00 
3438,234.00 
3439,87.00 
3440,60.00 
3441,100.00 
3442,147.00 
3443,111.00 
3444,115.00 
3445,55.00 
3446,40.00 
3447,65.00 
3448,80.00 
3449,258.00 
3450,176.00 
3451,97.00 
3452,62.00 
3453,137.00 
3454,1800.00 
3455,55.00 
3456,200.00 
3457,475.00 
3458,119.00 
3459,61.00 
3460,878.00 
3461,433.00 
3462,216.00 
3463,1237.00 
3464,75.00 
3465,700.00 
3466,137.00 
3467,347.00 
3468,55.00 
3469,85.00 
3470,156.00 
3471,75.00 
3472,150.00 
3473,150.00 
3474,59.00 
3475,32.00 
3476,29.00 
3477,165.00 
3478,150.00 
3479,160.00 
3480,70.00 
3481,217.00 
3482,120.00 
3483,130.00 
3484,90.00 
3485,95.00 
3486,70.00 
3487,80.00 
3488,170.00 
3489,68.00 
3490,48.00 
3491,94.00 
3492,650.00 
3493,499.00 
3494,95.00 
3495,275.00 
3496,335.00 
3497,179.00 
3498,628.00 
3499,39.00 
3500,308.00 
3501,55.00 
3502,100.00 
3503,23.00 
3504,74.00 
3505,70.00 
3506,60.00 
3507,320.00 
3508,80.00 
3509,285.00 
3510,99.00 
3511,295.00 
3512,55.00 
3513,150.00 
3514,90.00 
3515,45.00 
3516,30.00 
3517,300.00 
3518,170.00 
3519,288.00 
3520,150.00 
3521,85.00 
3522,193.00 
3523,315.00 
3524,179.00 
3525,290.00 
3526,200.00 
3527,50.00 
3528,180.00 
3529,0.00 
3530,175.00 
3531,35.00 
3532,729.00 
3533,400.00 
3534,38.00 
3535,318.00 
3536,75.00 
3537,75.00 
3538,220.00 
3539,324.00 
3540,36.00 
3541,300.00 
3542,113.00 
3543,279.00 
3544,102.00 
3545,115.00 
3546,35.00 
3547,125.00 
3548,105.00 
3549,194.00 
3550,40.00 
3551,150.00 
3552,78.00 
3553,507.00 
3554,115.00 
3555,199.00 
3556,500.00 
3557,35.00 
3558,152.00 
3559,240.00 
3560,44.00 
3561,355.00 
3562,388.00 
3563,300.00 
3564,150.00 
3565,150.00 
3566,169.00 
3567,389.00 
3568,50.00 
3569,52.00 
3570,124.00 
3571,420.00 
3572,220.00 
3573,99.00 
3574,125.00 
3575,271.00 
3576,186.00 
3577,240.00 
3578,80.00 
3579,43.00 
3580,195.00 
3581,135.00 
3582,251.00 
3583,150.00 
3584,99.00 
3585,175.00 
3586,75.00 
3587,250.00 
3588,199.00 
3589,175.00 
3590,125.00 
3591,40.00 
3592,86.00 
3593,36.00 
3594,59.00 
3595,450.00 
3596,220.00 
3597,82.00 
3598,128.00 
3599,42.00 
3600,395.00 
3601,39.00 
3602,120.00 
3603,180.00 
3604,715.00 
3605,78.00 
3606,90.00 
3607,196.00 
3608,66.00 
3609,149.00 
3610,314.00 
3611,250.00 
3612,90.00 
3613,199.00 
3614,41.00 
3615,120.00 
